TaskID,TaskType,SourceRegion,ExecRegion,ArrivalHour,StartHour,Duration_h,FinishHour,GPU_Demand,PowerRate_MW_per_GPU,GPU_h,IT_MWh,MaxLatency_ms,ActualLatency_ms,LatestFinishHour
191,AITraining,RegionD,RegionD,1404,1404,4.366666666666666,1408.3666666666666,61.0,0.16,266.3666666666666,42.61866666666666,150.0,5.0,2406.0
192,RealTimeInference,RegionB,RegionB,1081,1081,3.7333333333333334,1084.7333333333333,3.0,0.08,11.2,0.8959999999999999,20.0,5.0,1085.0
193,AITraining,RegionE,RegionE,2001,2001,4.55,2005.55,96.0,0.16,436.79999999999995,69.88799999999999,150.0,5.0,2406.0
194,BatchInference,RegionD,RegionD,208,208,2.066666666666667,210.06666666666666,13.0,0.1,26.86666666666667,2.6866666666666674,80.0,5.0,2406.0
195,RealTimeInference,RegionC,RegionC,1734,1734,3.4166666666666665,1737.4166666666667,1.0,0.08,3.4166666666666665,0.2733333333333333,20.0,5.0,1738.0
196,BatchInference,RegionA,RegionA,180,180,6.416666666666667,186.41666666666666,21.0,0.1,134.75,13.475000000000001,80.0,5.0,2406.0
197,RealTimeInference,RegionA,RegionA,1366,1366,4.766666666666667,1370.7666666666667,4.0,0.08,19.066666666666666,1.5253333333333334,20.0,5.0,1371.0
198,RealTimeInference,RegionA,RegionA,1072,1072,6.1,1078.1,5.0,0.08,30.5,2.44,20.0,5.0,1079.0
199,RealTimeInference,RegionB,RegionB,1809,1809,3.35,1812.35,1.0,0.08,3.35,0.268,20.0,5.0,1813.0
200,AITraining,RegionE,RegionE,1751,1751,0.75,1751.75,114.0,0.16,85.5,13.68,150.0,5.0,2406.0
201,AITraining,RegionF,RegionF,39,39,1.75,40.75,97.0,0.16,169.75,27.16,150.0,5.0,2406.0
202,RealTimeInference,RegionD,RegionD,308,308,3.8833333333333333,311.8833333333333,7.0,0.08,27.183333333333334,2.1746666666666665,20.0,5.0,312.0
203,AITraining,RegionB,RegionB,610,610,6.3,616.3,52.0,0.16,327.59999999999997,52.416,150.0,5.0,2406.0
204,AITraining,RegionD,RegionD,147,147,4.8,151.8,70.0,0.16,336.0,53.76,150.0,5.0,2406.0
205,BatchInference,RegionB,RegionB,2385,2385,4.916666666666667,2389.9166666666665,6.0,0.1,29.5,2.95,80.0,5.0,2406.0
206,AITraining,RegionE,RegionE,606,606,1.1833333333333333,607.1833333333333,32.0,0.16,37.86666666666667,6.058666666666667,150.0,5.0,2406.0
207,BatchInference,RegionD,RegionD,522,522,3.7666666666666666,525.7666666666667,23.0,0.1,86.63333333333333,8.663333333333332,80.0,5.0,2406.0
208,RealTimeInference,RegionC,RegionC,1262,1262,3.2666666666666666,1265.2666666666667,6.0,0.08,19.6,1.568,20.0,5.0,1266.0
209,BatchInference,RegionF,RegionF,163,172,1.8166666666666667,173.81666666666666,22.0,0.1,39.96666666666667,3.996666666666667,80.0,5.0,2406.0
210,BatchInference,RegionA,RegionA,860,860,4.033333333333333,864.0333333333333,15.0,0.1,60.5,6.050000000000001,80.0,5.0,2406.0
211,AITraining,RegionD,RegionD,1022,1022,4.566666666666666,1026.5666666666666,34.0,0.16,155.26666666666665,24.842666666666666,150.0,5.0,2406.0
212,AITraining,RegionD,RegionD,421,421,3.5833333333333335,424.5833333333333,86.0,0.16,308.1666666666667,49.30666666666667,150.0,5.0,2406.0
213,BatchInference,RegionD,RegionD,2293,2293,6.266666666666667,2299.266666666667,23.0,0.1,144.13333333333333,14.413333333333334,80.0,5.0,2406.0
214,BatchInference,RegionD,RegionD,633,633,1.3,634.3,19.0,0.1,24.7,2.47,80.0,5.0,2406.0
215,RealTimeInference,RegionD,RegionD,665,665,0.5666666666666667,665.5666666666667,3.0,0.08,1.7,0.136,20.0,5.0,666.0
216,RealTimeInference,RegionA,RegionA,1688,1688,1.0333333333333334,1689.0333333333333,4.0,0.08,4.133333333333334,0.3306666666666667,20.0,5.0,1690.0
217,RealTimeInference,RegionA,RegionA,734,734,1.1,735.1,7.0,0.08,7.700000000000001,0.6160000000000001,20.0,5.0,736.0
218,AITraining,RegionD,RegionD,1360,1360,3.1666666666666665,1363.1666666666667,54.0,0.16,171.0,27.36,150.0,5.0,2406.0
219,BatchInference,RegionC,RegionC,1016,1016,3.8666666666666667,1019.8666666666667,13.0,0.1,50.266666666666666,5.026666666666667,80.0,5.0,2406.0
220,BatchInference,RegionD,RegionD,652,652,3.7333333333333334,655.7333333333333,8.0,0.1,29.866666666666667,2.986666666666667,80.0,5.0,2406.0
221,AITraining,RegionF,RegionF,442,442,5.666666666666667,447.6666666666667,108.0,0.16,612.0,97.92,150.0,5.0,2406.0
222,BatchInference,RegionF,RegionF,158,158,1.4166666666666667,159.41666666666666,21.0,0.1,29.75,2.975,80.0,5.0,2406.0
223,BatchInference,RegionA,RegionA,911,911,4.366666666666666,915.3666666666667,12.0,0.1,52.39999999999999,5.239999999999999,80.0,5.0,2406.0
224,RealTimeInference,RegionA,RegionA,1885,1885,3.05,1888.05,6.0,0.08,18.299999999999997,1.4639999999999997,20.0,5.0,1889.0
225,BatchInference,RegionC,RegionC,1250,1250,2.9833333333333334,1252.9833333333333,16.0,0.1,47.733333333333334,4.773333333333333,80.0,5.0,2406.0
226,RealTimeInference,RegionB,RegionB,913,913,4.866666666666666,917.8666666666667,1.0,0.08,4.866666666666666,0.3893333333333333,20.0,5.0,918.0
227,RealTimeInference,RegionC,RegionC,791,791,0.23333333333333334,791.2333333333333,2.0,0.08,0.4666666666666667,0.037333333333333336,20.0,5.0,792.0
228,BatchInference,RegionF,RegionF,1344,1344,5.8,1349.8,8.0,0.1,46.4,4.64,80.0,5.0,2406.0
229,BatchInference,RegionA,RegionA,284,284,5.5,289.5,11.0,0.1,60.5,6.050000000000001,80.0,5.0,2406.0
230,BatchInference,RegionA,RegionA,1438,1438,5.6,1443.6,23.0,0.1,128.79999999999998,12.879999999999999,80.0,5.0,2406.0
231,AITraining,RegionD,RegionD,2086,2086,2.35,2088.35,104.0,0.16,244.4,39.104,150.0,5.0,2406.0
232,BatchInference,RegionC,RegionC,2196,2196,4.35,2200.35,7.0,0.1,30.449999999999996,3.045,80.0,5.0,2406.0
233,BatchInference,RegionD,RegionD,113,113,6.216666666666667,119.21666666666667,22.0,0.1,136.76666666666668,13.67666666666667,80.0,5.0,2406.0
234,RealTimeInference,RegionC,RegionC,1069,1069,1.6666666666666667,1070.6666666666667,6.0,0.08,10.0,0.8,20.0,5.0,1071.0
235,RealTimeInference,RegionE,RegionE,2378,2378,0.4666666666666667,2378.4666666666667,2.0,0.08,0.9333333333333333,0.07466666666666667,20.0,5.0,2379.0
236,BatchInference,RegionA,RegionA,156,156,3.033333333333333,159.03333333333333,10.0,0.1,30.333333333333332,3.033333333333333,80.0,5.0,2406.0
237,RealTimeInference,RegionA,RegionA,1779,1779,2.6166666666666667,1781.6166666666666,5.0,0.08,13.083333333333334,1.0466666666666666,20.0,5.0,1782.0
238,BatchInference,RegionC,RegionC,1284,1284,6.533333333333333,1290.5333333333333,11.0,0.1,71.86666666666666,7.1866666666666665,80.0,5.0,2406.0
239,BatchInference,RegionD,RegionD,2094,2094,0.16666666666666666,2094.1666666666665,12.0,0.1,2.0,0.2,80.0,5.0,2406.0
240,RealTimeInference,RegionC,RegionC,1577,1577,5.95,1582.95,3.0,0.08,17.85,1.4280000000000002,20.0,5.0,1583.0
241,AITraining,RegionF,RegionF,778,778,3.3333333333333335,781.3333333333334,77.0,0.16,256.6666666666667,41.06666666666667,150.0,5.0,2406.0
242,BatchInference,RegionA,RegionA,181,181,5.35,186.35,20.0,0.1,107.0,10.700000000000001,80.0,5.0,2406.0
243,AITraining,RegionD,RegionD,1786,1786,2.1,1788.1,48.0,0.16,100.80000000000001,16.128000000000004,150.0,5.0,2406.0
244,RealTimeInference,RegionA,RegionA,2129,2129,0.8833333333333333,2129.883333333333,6.0,0.08,5.3,0.424,20.0,5.0,2130.0
245,AITraining,RegionD,RegionD,807,807,5.433333333333334,812.4333333333333,60.0,0.16,326.0,52.160000000000004,150.0,5.0,2406.0
246,BatchInference,RegionD,RegionD,1766,1766,1.4833333333333334,1767.4833333333333,18.0,0.1,26.700000000000003,2.6700000000000004,80.0,5.0,2406.0
247,RealTimeInference,RegionC,RegionC,1352,1352,3.533333333333333,1355.5333333333333,6.0,0.08,21.2,1.696,20.0,5.0,1356.0
248,AITraining,RegionF,RegionF,1285,1285,3.933333333333333,1288.9333333333334,116.0,0.16,456.26666666666665,73.00266666666667,150.0,5.0,2406.0
249,AITraining,RegionB,RegionB,510,510,0.9333333333333333,510.93333333333334,34.0,0.16,31.733333333333334,5.077333333333334,150.0,5.0,2406.0
250,AITraining,RegionD,RegionD,1230,1230,0.38333333333333336,1230.3833333333334,120.0,0.16,46.0,7.36,150.0,5.0,2406.0
251,AITraining,RegionD,RegionD,1266,1266,0.16666666666666666,1266.1666666666667,30.0,0.16,5.0,0.8,150.0,5.0,2406.0
252,AITraining,RegionE,RegionE,1672,1672,2.55,1674.55,69.0,0.16,175.95,28.151999999999997,150.0,5.0,2406.0
253,BatchInference,RegionD,RegionD,1648,1648,5.65,1653.65,14.0,0.1,79.10000000000001,7.910000000000001,80.0,5.0,2406.0
254,AITraining,RegionF,RegionF,1211,1211,6.116666666666666,1217.1166666666666,111.0,0.16,678.9499999999999,108.63199999999999,150.0,5.0,2406.0
255,AITraining,RegionF,RegionF,521,521,6.366666666666666,527.3666666666667,91.0,0.16,579.3666666666667,92.69866666666667,150.0,5.0,2406.0
256,RealTimeInference,RegionA,RegionA,1722,1722,1.65,1723.65,2.0,0.08,3.3,0.264,20.0,5.0,1724.0
257,AITraining,RegionD,RegionD,1552,1552,5.416666666666667,1557.4166666666667,23.0,0.16,124.58333333333334,19.933333333333334,150.0,5.0,2406.0
258,AITraining,RegionD,RegionD,712,712,3.816666666666667,715.8166666666667,65.0,0.16,248.08333333333334,39.693333333333335,150.0,5.0,2406.0
259,AITraining,RegionE,RegionE,2331,2331,3.95,2334.95,116.0,0.16,458.20000000000005,73.31200000000001,150.0,5.0,2406.0
260,BatchInference,RegionE,RegionE,1663,1663,3.683333333333333,1666.6833333333334,20.0,0.1,73.66666666666666,7.366666666666666,80.0,5.0,2406.0
261,AITraining,RegionF,RegionF,1,4,4.15,8.15,92.0,0.16,381.8,61.088,150.0,5.0,2406.0
262,BatchInference,RegionA,RegionA,1175,1175,0.7333333333333333,1175.7333333333333,16.0,0.1,11.733333333333333,1.1733333333333333,80.0,5.0,2406.0
263,RealTimeInference,RegionA,RegionA,1760,1760,1.5166666666666666,1761.5166666666667,5.0,0.08,7.583333333333333,0.6066666666666667,20.0,5.0,1762.0
264,AITraining,RegionD,RegionD,1319,1319,0.31666666666666665,1319.3166666666666,84.0,0.16,26.599999999999998,4.255999999999999,150.0,5.0,2406.0
265,BatchInference,RegionC,RegionC,1809,1809,6.233333333333333,1815.2333333333333,21.0,0.1,130.9,13.090000000000002,80.0,5.0,2406.0
266,BatchInference,RegionD,RegionD,875,875,4.966666666666667,879.9666666666667,8.0,0.1,39.733333333333334,3.9733333333333336,80.0,5.0,2406.0
267,AITraining,RegionF,RegionF,1938,1938,3.8833333333333333,1941.8833333333334,80.0,0.16,310.6666666666667,49.70666666666667,150.0,5.0,2406.0
268,AITraining,RegionF,RegionF,695,705,4.6,709.6,126.0,0.16,579.5999999999999,92.73599999999999,150.0,5.0,2406.0
269,AITraining,RegionC,RegionC,347,347,3.7666666666666666,350.76666666666665,100.0,0.16,376.6666666666667,60.26666666666667,150.0,5.0,2406.0
270,BatchInference,RegionB,RegionB,2111,2111,1.7833333333333334,2112.7833333333333,20.0,0.1,35.66666666666667,3.5666666666666673,80.0,5.0,2406.0
271,AITraining,RegionD,RegionD,1372,1372,6.566666666666666,1378.5666666666666,120.0,0.16,788.0,126.08,150.0,5.0,2406.0
272,RealTimeInference,RegionB,RegionB,962,962,0.25,962.25,5.0,0.08,1.25,0.1,20.0,5.0,963.0
273,AITraining,RegionE,RegionE,1271,1271,3.433333333333333,1274.4333333333334,107.0,0.16,367.3666666666666,58.77866666666666,150.0,5.0,2406.0
274,RealTimeInference,RegionC,RegionC,815,815,6.116666666666666,821.1166666666667,7.0,0.08,42.81666666666666,3.425333333333333,20.0,5.0,822.0
275,RealTimeInference,RegionA,RegionA,100,100,0.5333333333333333,100.53333333333333,3.0,0.08,1.6,0.128,20.0,5.0,101.0
276,RealTimeInference,RegionA,RegionA,1002,1002,2.9,1004.9,5.0,0.08,14.5,1.16,20.0,5.0,1005.0
277,BatchInference,RegionB,RegionB,298,298,1.5333333333333334,299.53333333333336,13.0,0.1,19.933333333333334,1.9933333333333334,80.0,5.0,2406.0
278,BatchInference,RegionC,RegionC,1697,1697,1.45,1698.45,20.0,0.1,29.0,2.9000000000000004,80.0,5.0,2406.0
279,AITraining,RegionE,RegionE,2357,2357,0.16666666666666666,2357.1666666666665,88.0,0.16,14.666666666666666,2.3466666666666667,150.0,5.0,2406.0
280,RealTimeInference,RegionC,RegionC,1572,1572,3.566666666666667,1575.5666666666666,3.0,0.08,10.700000000000001,0.8560000000000001,20.0,5.0,1576.0
281,BatchInference,RegionF,RegionF,1636,1636,6.3,1642.3,7.0,0.1,44.1,4.41,80.0,5.0,2406.0
282,RealTimeInference,RegionA,RegionA,604,604,0.8,604.8,2.0,0.08,1.6,0.128,20.0,5.0,605.0
283,AITraining,RegionD,RegionD,22,22,2.85,24.85,41.0,0.16,116.85000000000001,18.696,150.0,5.0,2406.0
284,RealTimeInference,RegionB,RegionB,1741,1741,6.466666666666667,1747.4666666666667,6.0,0.08,38.8,3.1039999999999996,20.0,5.0,1748.0
285,RealTimeInference,RegionB,RegionB,720,720,1.05,721.05,2.0,0.08,2.1,0.168,20.0,5.0,722.0
286,AITraining,RegionE,RegionE,2121,2121,3.85,2124.85,123.0,0.16,473.55,75.768,150.0,5.0,2406.0
287,BatchInference,RegionE,RegionE,205,205,4.4,209.4,20.0,0.1,88.0,8.8,80.0,5.0,2406.0
288,AITraining,RegionA,RegionA,1020,1020,3.966666666666667,1023.9666666666667,62.0,0.16,245.93333333333334,39.349333333333334,150.0,5.0,2406.0
289,RealTimeInference,RegionA,RegionA,1869,1869,1.25,1870.25,5.0,0.08,6.25,0.5,20.0,5.0,1871.0
290,RealTimeInference,RegionA,RegionA,1903,1903,1.8666666666666667,1904.8666666666666,3.0,0.08,5.6,0.44799999999999995,20.0,5.0,1905.0
291,AITraining,RegionD,RegionD,2175,2175,3.9166666666666665,2178.9166666666665,53.0,0.16,207.58333333333331,33.21333333333333,150.0,5.0,2406.0
292,AITraining,RegionE,RegionE,1299,1299,1.7833333333333334,1300.7833333333333,53.0,0.16,94.51666666666667,15.122666666666667,150.0,5.0,2406.0
293,BatchInference,RegionE,RegionE,2067,2067,5.733333333333333,2072.733333333333,21.0,0.1,120.4,12.040000000000001,80.0,5.0,2406.0
294,BatchInference,RegionF,RegionF,2244,2244,5.283333333333333,2249.2833333333333,22.0,0.1,116.23333333333333,11.623333333333335,80.0,5.0,2406.0
295,BatchInference,RegionA,RegionA,651,651,5.733333333333333,656.7333333333333,9.0,0.1,51.6,5.16,80.0,5.0,2406.0
296,AITraining,RegionD,RegionD,1944,1944,1.9166666666666667,1945.9166666666667,45.0,0.16,86.25,13.8,150.0,5.0,2406.0
297,BatchInference,RegionC,RegionC,1061,1061,2.3666666666666667,1063.3666666666666,22.0,0.1,52.06666666666667,5.206666666666667,80.0,5.0,2406.0
298,RealTimeInference,RegionB,RegionB,1135,1135,2.45,1137.45,5.0,0.08,12.25,0.98,20.0,5.0,1138.0
299,AITraining,RegionE,RegionE,1984,1984,5.65,1989.65,71.0,0.16,401.15000000000003,64.18400000000001,150.0,5.0,2406.0
300,AITraining,RegionF,RegionF,979,979,5.816666666666666,984.8166666666667,32.0,0.16,186.13333333333333,29.781333333333333,150.0,5.0,2406.0
301,BatchInference,RegionA,RegionA,1801,1801,4.516666666666667,1805.5166666666667,8.0,0.1,36.13333333333333,3.6133333333333333,80.0,5.0,2406.0
302,RealTimeInference,RegionA,RegionA,1170,1170,3.566666666666667,1173.5666666666666,5.0,0.08,17.833333333333336,1.426666666666667,20.0,5.0,1174.0
303,RealTimeInference,RegionA,RegionA,1112,1112,4.15,1116.15,6.0,0.08,24.900000000000002,1.9920000000000002,20.0,5.0,1117.0
304,BatchInference,RegionC,RegionC,1309,1309,2.0,1311.0,14.0,0.1,28.0,2.8000000000000003,80.0,5.0,2406.0
305,AITraining,RegionE,RegionE,330,330,6.383333333333334,336.3833333333333,38.0,0.16,242.5666666666667,38.81066666666667,150.0,5.0,2406.0
306,RealTimeInference,RegionC,RegionC,617,617,3.216666666666667,620.2166666666667,4.0,0.08,12.866666666666667,1.0293333333333334,20.0,5.0,621.0
307,RealTimeInference,RegionD,RegionD,1568,1568,6.016666666666667,1574.0166666666667,1.0,0.08,6.016666666666667,0.48133333333333334,20.0,5.0,1575.0
308,AITraining,RegionB,RegionB,625,625,1.7,626.7,82.0,0.16,139.4,22.304000000000002,150.0,5.0,2406.0
309,AITraining,RegionD,RegionD,876,876,1.1666666666666667,877.1666666666666,47.0,0.16,54.833333333333336,8.773333333333333,150.0,5.0,2406.0
310,RealTimeInference,RegionB,RegionB,1699,1699,4.766666666666667,1703.7666666666667,2.0,0.08,9.533333333333333,0.7626666666666667,20.0,5.0,1704.0
311,BatchInference,RegionC,RegionC,1355,1355,1.6833333333333333,1356.6833333333334,8.0,0.1,13.466666666666667,1.3466666666666667,80.0,5.0,2406.0
312,AITraining,RegionE,RegionE,1908,1908,0.5166666666666667,1908.5166666666667,57.0,0.16,29.450000000000003,4.712000000000001,150.0,5.0,2406.0
313,BatchInference,RegionE,RegionE,255,255,2.3666666666666667,257.3666666666667,9.0,0.1,21.3,2.1300000000000003,80.0,5.0,2406.0
314,RealTimeInference,RegionF,RegionF,1720,1720,5.916666666666667,1725.9166666666667,1.0,0.08,5.916666666666667,0.4733333333333334,20.0,5.0,1726.0
315,BatchInference,RegionA,RegionA,2392,2392,1.45,2393.45,17.0,0.1,24.65,2.465,80.0,5.0,2406.0
316,AITraining,RegionD,RegionD,80,80,1.3666666666666667,81.36666666666666,105.0,0.16,143.5,22.96,150.0,5.0,2406.0
317,AITraining,RegionD,RegionD,1558,1558,0.9333333333333333,1558.9333333333334,41.0,0.16,38.266666666666666,6.1226666666666665,150.0,5.0,2406.0
318,BatchInference,RegionD,RegionD,24,24,5.983333333333333,29.983333333333334,18.0,0.1,107.7,10.770000000000001,80.0,5.0,2406.0
319,BatchInference,RegionE,RegionE,1223,1223,0.95,1223.95,14.0,0.1,13.299999999999999,1.33,80.0,5.0,2406.0
320,BatchInference,RegionF,RegionF,1716,1716,5.016666666666667,1721.0166666666667,20.0,0.1,100.33333333333333,10.033333333333333,80.0,5.0,2406.0
321,AITraining,RegionB,RegionB,2236,2236,2.033333333333333,2238.0333333333333,16.0,0.16,32.53333333333333,5.205333333333333,150.0,5.0,2406.0
322,AITraining,RegionD,RegionD,903,903,3.15,906.15,114.0,0.16,359.09999999999997,57.455999999999996,150.0,5.0,2406.0
323,BatchInference,RegionB,RegionB,898,898,2.2666666666666666,900.2666666666667,18.0,0.1,40.8,4.08,80.0,5.0,2406.0
324,BatchInference,RegionC,RegionC,1785,1785,0.6166666666666667,1785.6166666666666,17.0,0.1,10.483333333333334,1.0483333333333336,80.0,5.0,2406.0
325,BatchInference,RegionD,RegionD,118,118,6.583333333333333,124.58333333333333,17.0,0.1,111.91666666666666,11.191666666666666,80.0,5.0,2406.0
326,BatchInference,RegionE,RegionE,1376,1376,0.38333333333333336,1376.3833333333334,16.0,0.1,6.133333333333334,0.6133333333333334,80.0,5.0,2406.0
327,AITraining,RegionF,RegionF,1656,1656,6.333333333333333,1662.3333333333333,74.0,0.16,468.66666666666663,74.98666666666666,150.0,5.0,2406.0
328,AITraining,RegionC,RegionC,676,676,2.0,678.0,22.0,0.16,44.0,7.04,150.0,5.0,2406.0
329,BatchInference,RegionB,RegionB,522,522,4.133333333333334,526.1333333333333,17.0,0.1,70.26666666666668,7.026666666666668,80.0,5.0,2406.0
330,AITraining,RegionD,RegionD,2187,2187,5.05,2192.05,124.0,0.16,626.1999999999999,100.192,150.0,5.0,2406.0
331,RealTimeInference,RegionB,RegionB,1613,1613,3.35,1616.35,3.0,0.08,10.05,0.804,20.0,5.0,1617.0
332,AITraining,RegionE,RegionE,2311,2311,0.6166666666666667,2311.616666666667,104.0,0.16,64.13333333333334,10.261333333333335,150.0,5.0,2406.0
333,AITraining,RegionF,RegionF,111,111,4.7,115.7,89.0,0.16,418.3,66.928,150.0,5.0,2406.0
334,RealTimeInference,RegionA,RegionA,1755,1755,2.25,1757.25,7.0,0.08,15.75,1.26,20.0,5.0,1758.0
335,RealTimeInference,RegionA,RegionA,1891,1891,2.566666666666667,1893.5666666666666,4.0,0.08,10.266666666666667,0.8213333333333335,20.0,5.0,1894.0
336,RealTimeInference,RegionA,RegionA,205,205,0.5666666666666667,205.56666666666666,5.0,0.08,2.833333333333333,0.22666666666666666,20.0,5.0,206.0
337,BatchInference,RegionC,RegionC,1552,1552,1.2666666666666666,1553.2666666666667,7.0,0.1,8.866666666666667,0.8866666666666667,80.0,5.0,2406.0
338,BatchInference,RegionD,RegionD,866,866,2.5833333333333335,868.5833333333334,12.0,0.1,31.0,3.1,80.0,5.0,2406.0
339,BatchInference,RegionE,RegionE,1338,1338,2.0,1340.0,18.0,0.1,36.0,3.6,80.0,5.0,2406.0
340,BatchInference,RegionF,RegionF,1552,1552,4.55,1556.55,5.0,0.1,22.75,2.275,80.0,5.0,2406.0
341,BatchInference,RegionA,RegionA,1726,1726,4.083333333333333,1730.0833333333333,11.0,0.1,44.916666666666664,4.491666666666666,80.0,5.0,2406.0
342,BatchInference,RegionB,RegionB,335,335,1.8333333333333333,336.8333333333333,22.0,0.1,40.33333333333333,4.033333333333333,80.0,5.0,2406.0
343,BatchInference,RegionC,RegionC,79,79,4.85,83.85,9.0,0.1,43.65,4.365,80.0,5.0,2406.0
344,AITraining,RegionE,RegionE,2209,2209,5.4,2214.4,79.0,0.16,426.6,68.256,150.0,5.0,2406.0
345,RealTimeInference,RegionC,RegionC,1433,1433,3.966666666666667,1436.9666666666667,5.0,0.08,19.833333333333336,1.586666666666667,20.0,5.0,1437.0
346,RealTimeInference,RegionC,RegionC,281,281,2.65,283.65,1.0,0.08,2.65,0.212,20.0,5.0,284.0
347,AITraining,RegionA,RegionA,164,164,1.3166666666666667,165.31666666666666,36.0,0.16,47.4,7.584,150.0,5.0,2406.0
348,RealTimeInference,RegionA,RegionA,1012,1012,5.983333333333333,1017.9833333333333,7.0,0.08,41.88333333333333,3.3506666666666667,20.0,5.0,1018.0
349,RealTimeInference,RegionA,RegionA,83,83,5.45,88.45,3.0,0.08,16.35,1.308,20.0,5.0,89.0
350,AITraining,RegionD,RegionD,624,624,2.683333333333333,626.6833333333333,109.0,0.16,292.4833333333333,46.79733333333333,150.0,5.0,2406.0
351,RealTimeInference,RegionB,RegionB,517,517,4.266666666666667,521.2666666666667,7.0,0.08,29.866666666666667,2.3893333333333335,20.0,5.0,522.0
352,BatchInference,RegionE,RegionE,468,468,0.6666666666666666,468.6666666666667,6.0,0.1,4.0,0.4,80.0,5.0,2406.0
353,AITraining,RegionF,RegionF,892,892,0.75,892.75,55.0,0.16,41.25,6.6000000000000005,150.0,5.0,2406.0
354,BatchInference,RegionA,RegionA,1049,1049,3.816666666666667,1052.8166666666666,9.0,0.1,34.35,3.4350000000000005,80.0,5.0,2406.0
355,BatchInference,RegionB,RegionB,687,687,5.733333333333333,692.7333333333333,14.0,0.1,80.26666666666667,8.026666666666667,80.0,5.0,2406.0
