Hour,Region,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,SOC_MWh,NetGridImport_MW,Cost_CNY,CarbonEmission_tCO2
148,RegionA,403.2,544.32,800.0,469.41,0.0,0.6424,544.32,0.0,0.0,0.0,0.0,0.0,0.0,255.67999999999995,157.5,0.0,0.0,0.0
149,RegionA,403.2,544.32,877.65,469.65,0.0,0.6327,544.32,0.0,0.0,0.0,0.0,0.0,0.0,333.3299999999999,157.5,0.0,0.0,0.0
150,RegionA,403.19999966669997,544.3199995500449,950.0,469.89,0.0,0.6212,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995506,157.5,0.0,0.0,0.0
151,RegionA,403.2000003333,544.320000449955,1012.13,723.29,0.0,0.609,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0,0.0
152,RegionA,403.2,544.32,1059.81,723.68,0.0,0.5967,544.32,0.0,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0,0.0
153,RegionA,403.1999996667,544.319999550045,1089.78,724.08,0.0,0.5853,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,545.4600004499549,157.5,0.0,0.0,0.0
154,RegionA,403.20000033329995,544.3200004499549,1100.0,724.49,0.0,0.5756,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,555.6799995500451,157.5,0.0,0.0,0.0
155,RegionA,375.36,506.73600000000005,1089.78,724.9,0.0,0.5684,506.73600000000005,0.0,0.0,0.0,0.0,0.0,0.0,583.0439999999999,157.5,0.0,0.0,0.0
156,RegionA,319.8600003333,431.811000449955,1059.81,725.32,0.0,0.564,431.811000449955,0.0,0.0,0.0,0.0,0.0,0.0,627.998999550045,157.5,0.0,0.0,0.0
157,RegionA,337.9939996667,456.29189955004506,1012.13,725.75,0.0,0.563,456.29189955004506,0.0,0.0,0.0,0.0,0.0,0.0,555.8381004499549,157.5,0.0,0.0,0.0
158,RegionA,322.4210003333,435.26835044995505,950.0,726.18,0.0,0.5653,435.26835044995505,0.0,0.0,0.0,0.0,0.0,0.0,514.731649550045,157.5,0.0,0.0,0.0
159,RegionA,290.82,392.607,877.65,726.62,0.0,0.5709,392.607,0.0,0.0,0.0,0.0,0.0,0.0,485.04299999999995,157.5,0.0,0.0,0.0
160,RegionA,287.1599996667,387.665999550045,800.0,727.07,0.0,0.5794,387.665999550045,0.0,0.0,0.0,0.0,0.0,0.0,412.334000449955,157.5,0.0,0.0,0.0
161,RegionA,234.71999999999997,316.87199999999996,722.35,1054.9,0.0,0.5904,316.87199999999996,0.0,0.0,0.0,0.0,0.0,0.0,405.47800000000007,157.5,0.0,0.0,0.0
162,RegionA,255.75,345.26250000000005,650.0,1055.55,0.0,0.603,345.26250000000005,0.0,0.0,0.0,0.0,0.0,0.0,304.73749999999995,157.5,0.0,0.0,0.0
163,RegionA,211.5499996667,285.592499550045,587.87,1056.21,0.0,0.6165,285.592499550045,0.0,0.0,0.0,0.0,0.0,0.0,302.277500449955,157.5,0.0,0.0,0.0
164,RegionA,233.51000033329998,315.238500449955,540.19,1056.88,0.0,0.6301,315.238500449955,0.0,0.0,0.0,0.0,0.0,0.0,224.95149955004507,157.5,0.0,0.0,0.0
165,RegionA,222.14999999999998,299.9025,510.22,1057.54,0.0,0.6427,299.9025,0.0,0.0,0.0,0.0,0.0,0.0,210.31750000000005,157.5,0.0,0.0,0.0
166,RegionA,302.0799996667,407.80799955004505,500.0,656.82,0.0,0.6537,407.80799955004505,0.0,0.0,0.0,0.0,0.0,0.0,92.19200044995495,157.5,0.0,0.0,0.0
167,RegionA,331.76,447.87600000000003,510.22,657.24,0.0,0.6623,447.87600000000003,0.0,0.0,0.0,0.0,0.0,0.0,62.343999999999994,157.5,0.0,0.0,0.0
168,RegionA,333.0700003333,449.64450044995505,540.19,474.97,0.0,0.6679,449.64450044995505,0.0,0.0,0.0,0.0,0.0,0.0,90.54549955004501,157.5,0.0,0.0,0.0
169,RegionA,392.6299996667,530.050499550045,587.87,475.28,0.0,0.6703,530.050499550045,0.0,0.0,0.0,0.0,0.0,0.0,57.81950044995506,157.5,0.0,0.0,0.0
170,RegionA,403.2000003333,544.320000449955,650.0,475.58,0.0,0.6693,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,105.67999955004495,157.5,0.0,0.0,0.0
171,RegionA,403.2,544.32,722.35,475.88,0.0,0.665,544.32,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0,0.0
172,RegionA,403.1999996667,544.319999550045,800.0,476.18,0.0,0.6578,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995495,157.5,0.0,0.0,0.0
173,RegionA,403.20000033329995,544.3200004499549,877.65,476.47,0.0,0.6483,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004504,157.5,0.0,0.0,0.0
174,RegionA,403.2,544.32,950.0,476.77,0.0,0.637,544.32,0.0,0.0,0.0,0.0,0.0,0.0,405.67999999999995,157.5,0.0,0.0,0.0
175,RegionA,403.2000003333,544.320000449955,1012.13,733.94,0.0,0.6248,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0,0.0
176,RegionA,403.1999996667,544.319999550045,1059.81,734.39,0.0,0.6126,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,515.4900004499549,157.5,0.0,0.0,0.0
177,RegionA,403.2,544.32,1089.78,734.83,0.0,0.6013,544.32,0.0,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0,0.0
178,RegionA,403.19999966669997,544.3199995500449,1100.0,735.27,0.0,0.5917,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,555.6800004499551,157.5,0.0,0.0,0.0
179,RegionA,396.95,535.8825,1089.78,735.7,0.0,0.5845,535.8825,0.0,0.0,0.0,0.0,0.0,0.0,553.8974999999999,157.5,0.0,0.0,0.0
180,RegionA,341.22999999999996,460.66049999999996,1059.81,736.13,0.0,0.5802,460.66049999999996,0.0,0.0,0.0,0.0,0.0,0.0,599.1495,157.5,0.0,0.0,0.0
181,RegionA,334.245,451.23075000000006,1012.13,736.55,0.0,0.5791,451.23075000000006,0.0,0.0,0.0,0.0,0.0,0.0,560.8992499999999,157.5,0.0,0.0,0.0
182,RegionA,318.0899996667,429.42149955004504,950.0,736.96,0.0,0.5814,429.42149955004504,0.0,0.0,0.0,0.0,0.0,0.0,520.578500449955,157.5,0.0,0.0,0.0
183,RegionA,298.9989996667,403.64864955004504,877.65,737.36,0.0,0.5869,403.64864955004504,0.0,0.0,0.0,0.0,0.0,0.0,474.00135044995494,157.5,0.0,0.0,0.0
184,RegionA,238.57999999999998,322.083,800.0,737.76,0.0,0.5954,322.083,0.0,0.0,0.0,0.0,0.0,0.0,477.917,157.5,0.0,0.0,0.0
185,RegionA,232.4700003333,313.834500449955,722.35,1070.31,0.0,0.6062,313.834500449955,0.0,0.0,0.0,0.0,0.0,0.0,408.51549955004504,157.5,0.0,0.0,0.0
186,RegionA,233.3899996667,315.076499550045,650.0,1070.86,0.0,0.6188,315.076499550045,0.0,0.0,0.0,0.0,0.0,0.0,334.923500449955,157.5,0.0,0.0,0.0
187,RegionA,238.15,321.50250000000005,587.87,1071.4,0.0,0.6321,321.50250000000005,0.0,0.0,0.0,0.0,0.0,0.0,266.36749999999995,157.5,0.0,0.0,0.0
188,RegionA,247.5399996667,334.17899955004503,540.19,1071.92,0.0,0.6455,334.17899955004503,0.0,0.0,0.0,0.0,0.0,0.0,206.01100044995502,157.5,0.0,0.0,0.0
189,RegionA,265.8599996667,358.910999550045,510.22,1072.42,0.0,0.658,358.910999550045,0.0,0.0,0.0,0.0,0.0,0.0,151.30900044995502,157.5,0.0,0.0,0.0
190,RegionA,279.34,377.109,500.0,665.95,0.0,0.6687,377.109,0.0,0.0,0.0,0.0,0.0,0.0,122.89100000000002,157.5,0.0,0.0,0.0
191,RegionA,311.0599996667,419.930999550045,510.22,666.24,0.0,0.6771,419.930999550045,0.0,0.0,0.0,0.0,0.0,0.0,90.28900044995504,157.5,0.0,0.0,0.0
192,RegionA,341.15,460.5525,540.19,481.38,0.0,0.6825,460.5525,0.0,0.0,0.0,0.0,0.0,0.0,79.63750000000005,157.5,0.0,0.0,0.0
193,RegionA,370.76,500.526,587.87,481.58,0.0,0.6846,500.526,0.0,0.0,0.0,0.0,0.0,0.0,87.344,157.5,0.0,0.0,0.0
194,RegionA,401.09,541.4715,650.0,481.77,0.0,0.6833,541.4715,0.0,0.0,0.0,0.0,0.0,0.0,108.52850000000001,157.5,0.0,0.0,0.0
195,RegionA,403.2000003333,544.320000449955,722.35,481.95,0.0,0.6787,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,178.02999955004498,157.5,0.0,0.0,0.0
196,RegionA,403.2000003333,544.320000449955,800.0,482.12,0.0,0.6712,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,255.67999955004495,157.5,0.0,0.0,0.0
197,RegionA,403.19999966669997,544.3199995500449,877.65,482.28,0.0,0.6612,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,333.33000044995504,157.5,0.0,0.0,0.0
198,RegionA,403.1999996667,544.319999550045,950.0,482.44,0.0,0.6496,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995495,157.5,0.0,0.0,0.0
199,RegionA,403.2000003333,544.320000449955,1012.13,742.44,0.0,0.637,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0,0.0
200,RegionA,403.2,544.32,1059.81,742.65,0.0,0.6245,544.32,0.0,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0,0.0
201,RegionA,403.2,544.32,1089.78,742.85,0.0,0.6128,544.32,0.0,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0,0.0
202,RegionA,399.24,538.974,1100.0,743.03,0.0,0.6027,538.974,0.0,0.0,0.0,0.0,0.0,0.0,561.026,157.5,0.0,0.0,0.0
203,RegionA,369.4799996667,498.797999550045,1089.78,743.2,0.0,0.595,498.797999550045,0.0,0.0,0.0,0.0,0.0,0.0,590.982000449955,157.5,0.0,0.0,0.0
204,RegionA,377.8399996667,510.08399955004506,1059.81,743.36,0.0,0.5902,510.08399955004506,0.0,0.0,0.0,0.0,0.0,0.0,549.7260004499549,157.5,0.0,0.0,0.0
205,RegionA,319.35,431.12250000000006,1012.13,743.5,0.0,0.5887,431.12250000000006,0.0,0.0,0.0,0.0,0.0,0.0,581.0074999999999,157.5,0.0,0.0,0.0
206,RegionA,305.488,412.40880000000004,950.0,743.62,0.0,0.5905,412.40880000000004,0.0,0.0,0.0,0.0,0.0,0.0,537.5912,157.5,0.0,0.0,0.0
207,RegionA,309.57,417.9195,877.65,743.73,0.0,0.5955,417.9195,0.0,0.0,0.0,0.0,0.0,0.0,459.73049999999995,157.5,0.0,0.0,0.0
208,RegionA,241.1330003333,325.529550449955,800.0,743.82,0.0,0.6035,325.529550449955,0.0,0.0,0.0,0.0,0.0,0.0,474.470449550045,157.5,0.0,0.0,0.0
209,RegionA,229.22000033330002,309.44700044995506,722.35,1078.66,0.0,0.6138,309.44700044995506,0.0,0.0,0.0,0.0,0.0,0.0,412.90299955004497,157.5,0.0,0.0,0.0
210,RegionA,233.75,315.5625,650.0,1078.75,0.0,0.6258,315.5625,0.0,0.0,0.0,0.0,0.0,0.0,334.4375,157.5,0.0,0.0,0.0
211,RegionA,240.55,324.74250000000006,587.87,1078.82,0.0,0.6386,324.74250000000006,0.0,0.0,0.0,0.0,0.0,0.0,263.12749999999994,157.5,0.0,0.0,0.0
212,RegionA,249.93,337.4055,540.19,1078.87,0.0,0.6514,337.4055,0.0,0.0,0.0,0.0,0.0,0.0,202.78450000000004,157.5,0.0,0.0,0.0
213,RegionA,231.89000033329998,313.051500449955,510.22,1078.9,0.0,0.6633,313.051500449955,0.0,0.0,0.0,0.0,0.0,0.0,197.16849955004506,157.5,0.0,0.0,0.0
214,RegionA,269.7800003333,364.203000449955,500.0,669.66,0.0,0.6735,364.203000449955,0.0,0.0,0.0,0.0,0.0,0.0,135.79699955004497,157.5,0.0,0.0,0.0
215,RegionA,328.22999999999996,443.1105,510.22,669.65,0.0,0.6812,443.1105,0.0,0.0,0.0,0.0,0.0,0.0,67.10950000000003,157.5,0.0,0.0,0.0
216,RegionA,331.4699996667,447.48449955004503,540.19,483.62,0.0,0.686,447.48449955004503,0.0,0.0,0.0,0.0,0.0,0.0,92.70550044995503,157.5,0.0,0.0,0.0
217,RegionA,361.5099996667,488.03849955004506,587.87,483.59,0.0,0.6876,488.03849955004506,0.0,0.0,0.0,0.0,0.0,0.0,99.83150044995494,157.5,0.0,0.0,0.0
218,RegionA,403.2,544.32,650.0,483.56,0.0,0.6857,544.32,0.0,0.0,0.0,0.0,0.0,0.0,105.67999999999995,157.5,0.0,0.0,0.0
219,RegionA,403.1999996667,544.319999550045,722.35,483.51,0.0,0.6805,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,178.03000044995497,157.5,0.0,0.0,0.0
220,RegionA,403.2,544.32,800.0,483.46,0.0,0.6724,544.32,0.0,0.0,0.0,0.0,0.0,0.0,255.67999999999995,157.5,0.0,0.0,0.0
221,RegionA,403.20000000000005,544.32,877.65,483.39,0.0,0.6618,544.32,0.0,0.0,0.0,0.0,0.0,0.0,333.3299999999999,157.5,0.0,0.0,0.0
222,RegionA,403.19999966669997,544.3199995500449,950.0,483.32,0.0,0.6496,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995506,157.5,0.0,0.0,0.0
223,RegionA,403.2000003333,544.320000449955,1012.13,743.44,0.0,0.6364,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0,0.0
224,RegionA,403.20000033329995,544.3200004499549,1059.81,743.3,0.0,0.6233,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,515.489999550045,157.5,0.0,0.0,0.0
225,RegionA,403.2,544.32,1089.78,743.14,0.0,0.6109,544.32,0.0,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0,0.0
226,RegionA,403.20000033329995,544.3200004499549,1100.0,742.98,0.0,0.6003,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,555.6799995500451,157.5,0.0,0.0,0.0
227,RegionA,379.1700003333,511.879500449955,1089.78,742.8,0.0,0.592,511.879500449955,0.0,0.0,0.0,0.0,0.0,0.0,577.900499550045,157.5,0.0,0.0,0.0
228,RegionA,345.18999966670003,466.0064995500451,1059.81,742.61,0.0,0.5866,466.0064995500451,0.0,0.0,0.0,0.0,0.0,0.0,593.8035004499549,157.5,0.0,0.0,0.0
229,RegionA,318.25999966669997,429.65099955004496,1012.13,742.41,0.0,0.5845,429.65099955004496,0.0,0.0,0.0,0.0,0.0,0.0,582.479000449955,157.5,0.0,0.0,0.0
230,RegionA,318.7440003333,430.30440044995504,950.0,742.19,0.0,0.5857,430.30440044995504,0.0,0.0,0.0,0.0,0.0,0.0,519.695599550045,157.5,0.0,0.0,0.0
231,RegionA,290.0169996667,391.522949550045,877.65,741.96,0.0,0.5902,391.522949550045,0.0,0.0,0.0,0.0,0.0,0.0,486.127050449955,157.5,0.0,0.0,0.0
232,RegionA,256.0999996667,345.734999550045,800.0,741.73,0.0,0.5976,345.734999550045,0.0,0.0,0.0,0.0,0.0,0.0,454.265000449955,157.5,0.0,0.0,0.0
233,RegionA,231.13999966670002,312.03899955004505,722.35,1075.15,0.0,0.6073,312.03899955004505,0.0,0.0,0.0,0.0,0.0,0.0,410.311000449955,157.5,0.0,0.0,0.0
234,RegionA,254.13,343.07550000000003,650.0,1074.77,0.0,0.6188,343.07550000000003,0.0,0.0,0.0,0.0,0.0,0.0,306.92449999999997,157.5,0.0,0.0,0.0
235,RegionA,232.92999999999998,314.4555,587.87,1074.39,0.0,0.631,314.4555,0.0,0.0,0.0,0.0,0.0,0.0,273.41450000000003,157.5,0.0,0.0,0.0
236,RegionA,247.95999966669999,334.745999550045,540.19,1073.99,0.0,0.6433,334.745999550045,0.0,0.0,0.0,0.0,0.0,0.0,205.44400044995507,157.5,0.0,0.0,0.0
237,RegionA,259.87000033329997,350.824500449955,510.22,1073.58,0.0,0.6547,350.824500449955,0.0,0.0,0.0,0.0,0.0,0.0,159.39549955004503,157.5,0.0,0.0,0.0
238,RegionA,249.69000033330002,337.08150044995506,500.0,666.09,0.0,0.6644,337.08150044995506,0.0,0.0,0.0,0.0,0.0,0.0,162.91849955004494,157.5,0.0,0.0,0.0
239,RegionA,333.3200003333,449.982000449955,510.22,665.82,0.0,0.6716,449.982000449955,0.0,0.0,0.0,0.0,0.0,0.0,60.237999550045004,157.5,0.0,0.0,0.0
240,RegionA,335.1699996667,452.47949955004503,540.19,480.67,0.0,0.676,452.47949955004503,0.0,0.0,0.0,0.0,0.0,0.0,87.71050044995502,157.5,0.0,0.0,0.0
241,RegionA,378.4499996667,510.9074995500451,587.87,480.47,0.0,0.677,510.9074995500451,0.0,0.0,0.0,0.0,0.0,0.0,76.96250044995492,157.5,0.0,0.0,0.0
242,RegionA,387.56000033329997,523.206000449955,650.0,480.26,0.0,0.6747,523.206000449955,0.0,0.0,0.0,0.0,0.0,0.0,126.79399955004499,157.5,0.0,0.0,0.0
243,RegionA,403.2,544.32,722.35,480.05,0.0,0.6691,544.32,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0,0.0
244,RegionA,403.20000033329995,544.3200004499549,800.0,479.84,0.0,0.6606,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,255.67999955004507,157.5,0.0,0.0,0.0
245,RegionA,403.2000003333,544.320000449955,877.65,479.62,0.0,0.6496,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004493,157.5,0.0,0.0,0.0
246,RegionA,403.2000003333,544.320000449955,950.0,479.4,0.0,0.637,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,405.67999955004495,157.5,0.0,0.0,0.0
247,RegionA,403.2,544.32,1012.13,737.19,0.0,0.6235,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,157.5,0.0,0.0,0.0
248,RegionA,403.19999966669997,544.3199995500449,1059.81,736.85,0.0,0.6099,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,515.490000449955,157.5,0.0,0.0,0.0
249,RegionA,403.19999966669997,544.3199995500449,1089.78,736.5,0.0,0.5973,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,545.460000449955,157.5,0.0,0.0,0.0
250,RegionA,403.19999966669997,544.3199995500449,1100.0,736.15,0.0,0.5863,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,555.6800004499551,157.5,0.0,0.0,0.0
251,RegionA,390.1300003333,526.675500449955,1089.78,735.8,0.0,0.5777,526.675500449955,0.0,0.0,0.0,0.0,0.0,0.0,563.1044995500449,157.5,0.0,0.0,0.0
252,RegionA,333.71999999999997,450.522,1059.81,735.45,0.0,0.5721,450.522,0.0,0.0,0.0,0.0,0.0,0.0,609.288,157.5,0.0,0.0,0.0
253,RegionA,350.6019996667,473.31269955004507,1012.13,735.09,0.0,0.5697,473.31269955004507,0.0,0.0,0.0,0.0,0.0,0.0,538.8173004499549,157.5,0.0,0.0,0.0
254,RegionA,331.10999966670005,446.9984995500451,950.0,734.74,0.0,0.5707,446.9984995500451,0.0,0.0,0.0,0.0,0.0,0.0,503.0015004499549,157.5,0.0,0.0,0.0
255,RegionA,284.455,384.01425,877.65,734.39,0.0,0.575,384.01425,0.0,0.0,0.0,0.0,0.0,0.0,493.63575,157.5,0.0,0.0,0.0
256,RegionA,240.7319996667,324.988199550045,800.0,734.04,0.0,0.5822,324.988199550045,0.0,0.0,0.0,0.0,0.0,0.0,475.011800449955,157.5,0.0,0.0,0.0
257,RegionA,211.08,284.958,722.35,1063.86,0.0,0.5917,284.958,0.0,0.0,0.0,0.0,0.0,0.0,437.392,157.5,0.0,0.0,0.0
258,RegionA,237.7999996667,321.02999955004503,650.0,1063.36,0.0,0.603,321.02999955004503,0.0,0.0,0.0,0.0,0.0,0.0,328.97000044995497,157.5,0.0,0.0,0.0
259,RegionA,232.57000033330002,313.96950044995504,587.87,1062.87,0.0,0.6152,313.96950044995504,0.0,0.0,0.0,0.0,0.0,0.0,273.90049955004497,157.5,0.0,0.0,0.0
260,RegionA,251.23999999999998,339.174,540.19,1062.38,0.0,0.6274,339.174,0.0,0.0,0.0,0.0,0.0,0.0,201.01600000000008,157.5,0.0,0.0,0.0
261,RegionA,264.3800003333,356.91300044995506,510.22,1061.9,0.0,0.6387,356.91300044995506,0.0,0.0,0.0,0.0,0.0,0.0,153.30699955004496,157.5,0.0,0.0,0.0
262,RegionA,276.9600003333,373.896000449955,500.0,658.81,0.0,0.6483,373.896000449955,0.0,0.0,0.0,0.0,0.0,0.0,126.10399955004499,157.5,0.0,0.0,0.0
263,RegionA,336.6000003333,454.410000449955,510.22,658.52,0.0,0.6555,454.410000449955,0.0,0.0,0.0,0.0,0.0,0.0,55.809999550045006,157.5,0.0,0.0,0.0
264,RegionA,349.9999996667,472.499999550045,540.19,475.4,0.0,0.6598,472.499999550045,0.0,0.0,0.0,0.0,0.0,0.0,67.69000044995505,157.5,0.0,0.0,0.0
265,RegionA,402.9100003333,543.928500449955,587.87,475.19,0.0,0.6609,543.928500449955,0.0,0.0,0.0,0.0,0.0,0.0,43.94149955004502,157.5,0.0,0.0,0.0
266,RegionA,403.1999996667,544.319999550045,650.0,475.0,0.0,0.6586,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,105.68000044995495,157.5,0.0,0.0,0.0
267,RegionA,403.19999966669997,544.3199995500449,722.35,474.8,0.0,0.6531,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,178.03000044995508,157.5,0.0,0.0,0.0
268,RegionA,403.19999966669997,544.3199995500449,800.0,474.62,0.0,0.6446,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995506,157.5,0.0,0.0,0.0
269,RegionA,403.2000003333,544.320000449955,877.65,474.44,0.0,0.6338,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004493,157.5,0.0,0.0,0.0
270,RegionA,403.1999996667,544.319999550045,950.0,474.26,0.0,0.6212,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995495,157.5,0.0,0.0,0.0
271,RegionA,403.1999996667,544.319999550045,1012.13,729.37,0.0,0.6079,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,467.81000044995494,157.5,0.0,0.0,0.0
272,RegionA,403.20000033329995,544.3200004499549,1059.81,729.12,0.0,0.5945,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,515.489999550045,157.5,0.0,0.0,0.0
273,RegionA,403.2,544.32,1089.78,728.88,0.0,0.582,544.32,0.0,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0,0.0
274,RegionA,403.19999966669997,544.3199995500449,1100.0,728.65,0.0,0.5713,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,555.6800004499551,157.5,0.0,0.0,0.0
275,RegionA,380.5400003333,513.729000449955,1089.78,728.43,0.0,0.5629,513.729000449955,0.0,0.0,0.0,0.0,0.0,0.0,576.0509995500449,157.5,0.0,0.0,0.0
276,RegionA,348.4499996667,470.4074995500451,1059.81,728.22,0.0,0.5575,470.4074995500451,0.0,0.0,0.0,0.0,0.0,0.0,589.4025004499549,157.5,0.0,0.0,0.0
277,RegionA,338.52,457.002,1012.13,728.02,0.0,0.5554,457.002,0.0,0.0,0.0,0.0,0.0,0.0,555.1279999999999,157.5,0.0,0.0,0.0
278,RegionA,314.984,425.2284,950.0,727.84,0.0,0.5567,425.2284,0.0,0.0,0.0,0.0,0.0,0.0,524.7716,157.5,0.0,0.0,0.0
279,RegionA,273.4800003333,369.198000449955,877.65,727.67,0.0,0.5613,369.198000449955,0.0,0.0,0.0,0.0,0.0,0.0,508.451999550045,157.5,0.0,0.0,0.0
280,RegionA,252.73,341.1855,800.0,727.51,0.0,0.5688,341.1855,0.0,0.0,0.0,0.0,0.0,0.0,458.8145,157.5,0.0,0.0,0.0
281,RegionA,225.22,304.047,722.35,1054.68,0.0,0.5788,304.047,0.0,0.0,0.0,0.0,0.0,0.0,418.303,157.5,0.0,0.0,0.0
282,RegionA,214.92000000000002,290.14200000000005,650.0,1054.48,0.0,0.5904,290.14200000000005,0.0,0.0,0.0,0.0,0.0,0.0,359.85799999999995,157.5,0.0,0.0,0.0
283,RegionA,232.59,313.9965,587.87,1054.31,0.0,0.603,313.9965,0.0,0.0,0.0,0.0,0.0,0.0,273.8735,157.5,0.0,0.0,0.0
284,RegionA,237.2299996667,320.26049955004504,540.19,1054.16,0.0,0.6155,320.26049955004504,0.0,0.0,0.0,0.0,0.0,0.0,219.92950044995501,157.5,0.0,0.0,0.0
285,RegionA,273.2899996667,368.941499550045,510.22,1054.02,0.0,0.6272,368.941499550045,0.0,0.0,0.0,0.0,0.0,0.0,141.278500449955,157.5,0.0,0.0,0.0
286,RegionA,295.6000003333,399.060000449955,500.0,654.15,0.0,0.6373,399.060000449955,0.0,0.0,0.0,0.0,0.0,0.0,100.939999550045,157.5,0.0,0.0,0.0
287,RegionA,284.6300003333,384.25050044995504,510.22,654.09,0.0,0.645,384.25050044995504,0.0,0.0,0.0,0.0,0.0,0.0,125.96949955004499,157.5,0.0,0.0,0.0
288,RegionA,357.8099996667,483.043499550045,540.19,472.37,0.0,0.6498,483.043499550045,0.0,0.0,0.0,0.0,0.0,0.0,57.146500449955056,157.5,0.0,0.0,0.0
289,RegionA,351.7100003333,474.80850044995503,587.87,472.35,0.0,0.6513,474.80850044995503,0.0,0.0,0.0,0.0,0.0,0.0,113.06149955004497,157.5,0.0,0.0,0.0
290,RegionA,403.2,544.32,650.0,472.33,0.0,0.6495,544.32,0.0,0.0,0.0,0.0,0.0,0.0,105.67999999999995,157.5,0.0,0.0,0.0
291,RegionA,403.2,544.32,722.35,472.33,0.0,0.6445,544.32,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0,0.0
292,RegionA,403.1999996667,544.319999550045,800.0,472.34,0.0,0.6365,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995495,157.5,0.0,0.0,0.0
293,RegionA,403.19999966669997,544.3199995500449,877.65,472.35,0.0,0.6262,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,333.33000044995504,157.5,0.0,0.0,0.0
294,RegionA,403.19999966669997,544.3199995500449,950.0,472.38,0.0,0.6142,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995506,157.5,0.0,0.0,0.0
295,RegionA,403.1999996667,544.319999550045,1012.13,726.79,0.0,0.6014,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,467.81000044995494,157.5,0.0,0.0,0.0
296,RegionA,403.2,544.32,1059.81,726.86,0.0,0.5886,544.32,0.0,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0,0.0
297,RegionA,403.2,544.32,1089.78,726.95,0.0,0.5767,544.32,0.0,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0,0.0
