Hour,Region,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,GridPurchase_MW,GridSell_MW,Curtailment_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,SOC_MWh,NetGridImport_MW,CarbonEmission_tCO2,IT_Load_MW,DirectRenewable_MW,Cost_CNY
22,RegionE,54.31,235.15,500.0,346.45,270.23,0.2373,162.8212,132.4384,108.3587,60.1993,0.0,60.1993,0.0,144.9551,30.3829,38.6375,289.46000000000004,199.0036,20620.575908
22,RegionF,78.8106666667,211.309333,500.0,364.68,284.45,0.2804,151.0655,124.3498,101.7407,56.5226,0.0,56.5226,0.0,141.1994,26.7157,42.3588,290.1199996667,217.38689999999997,19719.265929999994
23,RegionA,81.1746666667,221.735333,510.22,656.73,0.0,0.6771,359.8571,0.0,406.1486,55.0,0.0,55.0,0.0,207.1886,359.8571,243.6592,302.9099996667,49.07140000000004,236328.953283
23,RegionB,37.0043333333,292.435667,510.22,629.37,0.0,0.6334,378.0324,0.0,394.0084,49.5,0.0,49.5,0.0,191.9613,378.0324,239.4457,329.4400003333,66.71160000000003,237922.25158799998
23,RegionC,4.1453333333,326.044667,510.22,611.13,0.0,0.6006,373.643,0.0,381.4508,46.75,0.0,46.75,0.0,179.0746,373.643,224.41,330.1900003333,82.01920000000001,228344.44658999998
23,RegionD,77.6333333333,244.746667,510.22,392.22,305.93,0.4586,260.4679,157.5382,128.8949,71.6083,0.0,71.6083,0.0,226.6492,102.9296,119.4506,322.3800003333,152.17860000000007,53965.058212
23,RegionE,37.3373333333,287.022667,510.22,346.61,270.36,0.2402,182.4525,126.3779,103.4001,57.4445,0.0,57.4445,0.0,198.9529,56.0746,43.8251,324.36000033330004,222.9975,29072.331980999996
23,RegionF,67.899,240.361,510.22,364.85,284.58,0.2839,155.6462,120.7254,98.7753,54.8752,0.0,54.8752,0.0,192.7821,34.9207,44.1879,308.26,235.84410000000003,22431.481738000002
24,RegionA,56.8933333333,297.296667,540.19,474.52,0.0,0.6825,438.7777,0.0,427.8112,55.0,18.0,73.0,0.0,275.0786,438.7777,299.4658,354.1900003333,57.37880000000007,208208.79420399998
24,RegionB,13.264,327.626,540.19,454.75,0.0,0.6384,407.3713,0.0,421.6598,49.5,16.2,65.7,0.0,253.0623,407.3713,260.0658,340.89,69.03020000000004,185252.09867500002
24,RegionC,3.78,337.84,540.19,441.56,0.0,0.6054,401.8772,0.0,408.5816,46.75,15.3,62.05,0.0,236.7811,401.8772,243.2965,341.61999999999995,84.85840000000007,177452.896432
24,RegionD,83.921,274.789,540.19,283.39,221.04,0.4623,354.4098,164.1424,134.2984,74.6102,62.4,137.0102,0.0,355.4388,190.2674,163.8437,358.71,167.13900000000004,64154.157126
24,RegionE,48.44,275.55,540.19,250.44,195.34,0.2422,239.8444,139.6766,114.2809,63.4894,57.6,121.0894,0.0,312.7769,100.1677,58.0903,323.99,222.74310000000006,32782.204492
24,RegionF,87.9443333333,267.935667,540.19,263.62,205.62,0.2862,235.3808,115.9854,94.8972,52.7206,60.0,112.7206,0.0,298.7395,119.3954,67.366,355.8800003333,276.58680000000004,38202.168548
25,RegionA,21.8206666667,345.349333,587.87,474.72,0.0,0.6846,454.198,0.0,473.3885,55.0,18.0,73.0,0.0,342.9686,454.198,310.9439,367.1699996667,59.48149999999998,215616.87456
25,RegionB,27.7236666667,365.876333,587.87,454.94,0.0,0.6404,467.856,0.0,458.666,49.5,16.2,65.7,0.0,314.1633,467.856,299.615,393.5999996667,79.70400000000001,212846.40864
25,RegionC,3.92,384.88,587.87,441.75,0.0,0.6073,455.2661,0.0,444.5421,46.75,15.3,62.05,0.0,294.4876,455.2661,276.4831,388.8,96.5779,201113.799675
25,RegionD,62.44,312.02,587.87,283.51,221.14,0.4637,368.6677,180.0,151.8631,82.9658,62.4,145.3658,0.0,492.0826,188.6677,170.9512,374.46,173.0411,64715.77962700001
25,RegionE,66.904,322.796,587.87,250.55,195.43,0.2429,276.8062,140.7785,115.1824,63.9902,57.6,121.5902,0.0,427.0717,136.0277,67.2362,389.7,267.9189,41841.451154999995
25,RegionF,57.852,328.328,587.87,263.73,205.71,0.2871,247.3732,125.3096,102.526,56.9589,60.0,116.9589,0.0,408.6808,122.0636,71.0208,386.17999999999995,303.07550000000003,39462.296220000004
26,RegionA,10.8413333333,392.358667,650.0,474.91,0.0,0.6833,486.5622,0.0,584.6816,0.0,7.5606,7.5606,0.0,350.0,486.5622,332.468,403.2000003333,65.3184,231073.25440200002
26,RegionB,9.8223333333,383.777667,650.0,455.13,0.0,0.6392,457.932,0.0,570.296,0.0,6.276,6.276,0.0,320.0,457.932,292.7101,393.6000003333,79.70399999999995,208418.59116
26,RegionC,17.36,371.44,650.0,441.93,0.0,0.6061,445.8934,0.0,553.4221,0.0,5.9273,5.9273,0.0,300.0,445.8934,270.256,388.8,96.5779,197053.670262
26,RegionD,50.9616666667,366.438333,650.0,283.63,221.23,0.4629,404.3341,180.0,186.1297,91.5324,62.4,153.9324,0.0,636.7791,224.3341,187.1662,417.3999996667,192.33789999999993,74859.880783
26,RegionE,42.82,386.19,650.0,250.65,195.51,0.2425,298.9181,156.2245,127.82,71.0111,57.6,128.6111,0.0,547.9662,142.6937,72.4876,429.01,294.94440000000003,44380.369770000005
26,RegionF,89.934,340.716,650.0,263.84,205.8,0.2865,267.8317,136.7987,111.9262,62.1812,60.0,122.1812,0.0,523.5312,131.033,76.7338,430.65,339.0939,42511.543267999994
27,RegionA,5.35,397.85,722.35,475.1,0.0,0.6787,479.0016,0.0,657.0316,0.0,0.0,0.0,0.0,350.0,479.0016,325.0984,403.20000000000005,65.3184,227573.66016
27,RegionB,6.048,387.552,722.35,455.31,0.0,0.6349,451.656,0.0,642.646,0.0,0.0,0.0,0.0,320.0,451.656,286.7564,393.6,79.70400000000006,205643.49336
27,RegionC,25.124,363.676,722.35,442.11,0.0,0.6021,439.9661,0.0,625.7721,0.0,0.0,0.0,0.0,300.0,439.9661,264.9036,388.8,96.5779,194513.412471
27,RegionD,75.5146666667,342.975333,722.35,283.74,221.32,0.4598,404.6794,180.0,243.1698,105.7924,62.4,168.1924,0.0,794.88,224.6794,186.0716,418.4899996667,193.38779999999997,74986.13295600002
27,RegionE,53.9,391.1,722.35,250.75,195.59,0.2408,307.9125,183.2215,149.9085,83.2825,57.6,140.8825,0.0,680.3957,124.691,74.1453,445.0,305.9375,41372.76619000001
27,RegionF,125.88,334.62,722.35,263.94,205.87,0.2846,283.433,158.8171,129.9413,72.1896,60.0,132.1896,0.0,647.7894,124.6159,80.665,460.5,361.402,42113.629643
28,RegionA,6.56,396.64,800.0,475.28,0.0,0.6712,479.0016,0.0,734.6816,0.0,0.0,0.0,0.0,350.0,479.0016,321.5059,403.2,65.3184,227659.88044799998
28,RegionB,7.48,386.12,800.0,455.48,0.0,0.6279,451.656,0.0,720.296,0.0,0.0,0.0,0.0,320.0,451.656,283.5948,393.6,79.70399999999995,205720.27488
28,RegionC,19.6466666667,369.153333,800.0,442.27,0.0,0.5954,439.9661,0.0,703.4221,0.0,0.0,0.0,0.0,300.0,439.9661,261.9558,388.7999996667,96.5779,194583.80704699998
28,RegionD,140.12,320.44,800.0,283.85,221.4,0.4547,437.3213,180.0,355.9747,49.4298,62.4,111.8298,0.0,900.0,257.3213,198.85,460.56,214.59550000000002,84281.651005
28,RegionE,54.8163333333,399.183667,800.0,250.84,195.66,0.2382,312.975,218.3279,178.6319,90.9152,57.6,148.5152,0.0,820.0,94.6471,74.5506,454.0000003333,312.125,35788.61208600001
28,RegionF,159.008,258.082,800.0,264.04,205.95,0.2815,265.5456,209.3702,171.3029,95.1683,60.0,155.1683,0.0,793.6476,56.1755,74.7511,417.09000000000003,324.1586,26994.867534000005
29,RegionA,23.8226666667,379.377333,877.65,475.45,0.0,0.6612,479.0016,0.0,812.3316,0.0,0.0,0.0,0.0,350.0,479.0016,316.7159,403.1999996667,65.3184,227741.31071999998
29,RegionB,7.1146666667,386.485333,877.65,455.64,0.0,0.6186,451.656,0.0,797.946,0.0,0.0,0.0,0.0,320.0,451.656,279.3944,393.5999996667,79.70399999999995,205792.53983999998
29,RegionC,20.808,367.992,877.65,442.43,0.0,0.5866,439.9661,0.0,781.0721,0.0,0.0,0.0,0.0,300.0,439.9661,258.0841,388.8,96.5779,194654.201623
29,RegionD,116.7966666667,339.493333,877.65,283.95,221.48,0.4479,368.6608,180.0,482.2596,0.0,0.0,0.0,0.0,900.0,188.6608,165.1232,456.2899996667,215.3904,64814.83415999999
29,RegionE,93.0283333333,396.141667,877.65,250.93,195.73,0.2346,275.1581,220.0,321.3456,0.0,0.0,0.0,0.0,820.0,55.1581,64.5521,489.1700003333,336.3044,25984.822032999997
29,RegionF,123.236,357.664,877.65,264.14,206.03,0.2773,302.7647,220.0,289.7223,0.0,59.9494,59.9494,0.0,850.0,82.7647,83.9566,480.9,367.92769999999996,34645.66785799999
30,RegionA,46.8983333333,356.301667,950.0,475.61,0.0,0.6496,479.0016,0.0,884.6816,0.0,0.0,0.0,0.0,350.0,479.0016,311.1594,403.2000003333,65.3184,227817.950976
30,RegionB,21.6236666667,371.976333,950.0,455.79,0.0,0.6077,451.656,0.0,870.296,0.0,0.0,0.0,0.0,320.0,451.656,274.4714,393.5999996667,79.70399999999995,205860.28824000002
30,RegionC,20.5093333333,368.290667,950.0,442.58,0.0,0.5763,439.9661,0.0,853.4221,0.0,0.0,0.0,0.0,300.0,439.9661,253.5525,388.8000003333,96.5779,194720.196538
30,RegionD,88.744,375.696,950.0,284.04,221.55,0.44,371.552,180.0,547.0688,0.0,0.0,0.0,0.0,900.0,191.552,163.4829,464.44000000000005,222.9312,65656.63008000002
30,RegionE,93.6016666667,389.288333,950.0,251.02,195.8,0.2305,271.6256,220.0,398.0131,0.0,0.0,0.0,0.0,820.0,51.6256,62.6097,482.8899996667,331.9869,25107.458112000008
30,RegionF,85.756,409.034,950.0,264.23,206.1,0.2724,257.6372,220.0,359.2539,0.0,0.0,0.0,0.0,850.0,37.6372,70.1804,494.78999999999996,370.7461,22733.477356000003
31,RegionA,57.1696666667,346.030333,1012.13,731.94,0.0,0.637,479.0016,0.0,946.8116,0.0,0.0,0.0,0.0,350.0,479.0016,305.124,403.19999966669997,65.3184,350600.431104
31,RegionB,21.892,371.708,1012.13,701.44,0.0,0.5959,451.656,0.0,932.426,0.0,0.0,0.0,0.0,320.0,451.656,269.1418,393.6,79.70399999999995,316809.58464
31,RegionC,7.5616666667,381.238333,1012.13,681.11,0.0,0.5651,439.9661,0.0,915.5521,0.0,0.0,0.0,0.0,300.0,439.9661,248.6248,388.7999996667,96.5779,299665.31037099997
31,RegionD,78.7113333333,375.308667,1012.13,437.13,340.96,0.4315,359.0112,180.0,609.9956,0.0,0.0,0.0,0.0,900.0,179.0112,154.9133,454.0200003333,222.13440000000003,95561.76585600001
31,RegionE,83.0146666667,390.455333,1012.13,386.3,301.31,0.226,238.7547,220.0,439.0472,0.0,0.0,0.0,0.0,820.0,18.7547,53.9586,473.4699996667,353.0828,25942.740610000008
31,RegionF,48.173,420.017,1012.13,406.63,317.17,0.2671,252.3909,220.0,449.9196,0.0,0.0,0.0,0.0,850.0,32.3909,67.4136,468.19,342.2104,32852.31166699999
32,RegionA,39.9373333333,363.262667,1059.81,732.16,0.0,0.6245,479.0016,0.0,994.4916,0.0,0.0,0.0,0.0,350.0,479.0016,299.1365,403.2000003333,65.3184,350705.81145599997
32,RegionB,25.2526666667,368.347333,1059.81,701.66,0.0,0.5842,451.656,0.0,980.106,0.0,0.0,0.0,0.0,320.0,451.656,263.8574,393.5999996667,79.70399999999995,316908.94896
32,RegionC,41.088,347.712,1059.81,681.32,0.0,0.554,439.9661,0.0,963.2321,0.0,0.0,0.0,0.0,300.0,439.9661,243.7412,388.8,96.5779,299757.70325200004
32,RegionD,68.436,362.314,1059.81,437.26,341.06,0.423,336.3296,180.0,664.7796,0.0,0.0,0.0,0.0,900.0,156.3296,142.2674,430.75,215.0304,85672.68089600002
32,RegionE,83.5136666667,361.386333,1059.81,386.42,301.41,0.2216,200.205,220.0,483.89,0.0,0.0,0.0,0.0,820.0,-19.795,44.3654,444.89999966669996,355.91999999999996,11053.016099999993
32,RegionF,83.967,369.103,1059.81,406.76,317.27,0.2619,253.1755,220.0,517.5866,0.0,0.0,0.0,0.0,850.0,33.1755,66.3067,453.07,322.22339999999997,33182.26638
33,RegionA,31.461,371.739,1089.78,732.37,0.0,0.6128,474.7752,0.0,1020.2352,0.0,0.0,0.0,0.0,350.0,474.7752,290.9422,403.2,69.54480000000001,347711.113224
33,RegionB,22.4146666667,371.185333,1089.78,701.85,0.0,0.5732,447.5302,0.0,1005.9502,0.0,0.0,0.0,0.0,320.0,447.5302,256.5243,393.5999996667,83.82979999999998,314099.07087
33,RegionC,51.9006666667,336.899333,1089.78,681.51,0.0,0.5436,435.8,0.0,989.036,0.0,0.0,0.0,0.0,300.0,435.8,236.9009,388.7999996667,100.74400000000003,297002.058
33,RegionD,57.6026666667,394.727333,1089.78,437.39,341.16,0.4151,348.6837,180.0,679.4813,0.0,0.0,0.0,0.0,900.0,168.6837,144.7386,452.3299996667,230.29869999999994,91101.96354299998
33,RegionE,73.432,371.328,1089.78,386.53,301.49,0.2174,179.4166,220.0,493.2466,0.0,0.0,0.0,0.0,820.0,-40.5834,39.0052,444.76,376.5334,3022.0983979999874
33,RegionF,95.0666666667,361.943333,1089.78,406.87,317.36,0.257,264.3903,220.0,553.7676,0.0,0.0,0.0,0.0,850.0,44.3903,67.9483,457.00999966669997,316.01239999999996,37753.281361000016
34,RegionA,34.4266666667,362.323333,1100.0,732.56,0.0,0.6027,463.3048,0.0,1027.6923,0.0,0.0,0.0,0.0,350.0,463.3048,279.2338,396.7499996667,72.30770000000007,339398.564288
34,RegionB,23.9306666667,369.669333,1100.0,702.04,0.0,0.5638,443.6856,0.0,1012.3256,0.0,0.0,0.0,0.0,320.0,443.6856,250.1499,393.5999996667,87.67439999999999,311485.038624
34,RegionC,44.2463333333,344.553667,1100.0,681.69,0.0,0.5347,431.9179,0.0,995.3739,0.0,0.0,0.0,0.0,300.0,431.9179,230.9465,388.80000033330003,104.62609999999995,294434.113251
34,RegionD,86.5266666667,319.663333,1100.0,437.5,341.25,0.4083,309.3543,180.0,709.4311,0.0,0.0,0.0,0.0,900.0,129.3543,126.3094,406.18999966670003,210.56889999999999,73917.50625
34,RegionE,91.5666666667,283.343333,1100.0,386.63,301.57,0.2139,137.8335,220.0,549.196,0.0,0.0,0.0,0.0,820.0,-82.1665,29.4826,374.90999966669995,330.804,-13054.833895000003
34,RegionF,114.3933333333,283.486667,1100.0,406.98,317.44,0.2527,237.4946,220.0,612.187,0.0,0.0,0.0,0.0,850.0,17.4946,60.0149,397.8800003333,267.813,26818.752307999996
35,RegionA,17.9113333333,364.628667,1089.78,732.74,0.0,0.595,443.5024,0.0,1016.8534,0.0,0.0,0.0,0.0,350.0,443.5024,263.8839,382.5400003333,72.92660000000001,324971.948576
35,RegionB,16.532,367.168,1089.78,702.21,0.0,0.5566,429.3074,0.0,1001.0924,0.0,0.0,0.0,0.0,320.0,429.3074,238.9525,383.7,88.68759999999997,301463.949354
35,RegionC,36.9213333333,343.248667,1089.78,681.85,0.0,0.5278,419.0712,0.0,984.2166,0.0,0.0,0.0,0.0,300.0,419.0712,221.1858,380.1700003333,105.5634,285743.69772
35,RegionD,88.333,308.657,1089.78,437.61,341.34,0.4031,299.1904,180.0,700.8232,0.0,0.0,0.0,0.0,900.0,119.1904,120.6036,396.99,208.95679999999993,69487.51094400001
35,RegionE,99.2483333333,298.431667,1089.78,386.72,301.64,0.2111,137.2659,220.0,509.9459,0.0,0.0,0.0,0.0,820.0,-82.7341,28.9768,397.6800003333,359.8341,-13277.331152000006
35,RegionF,91.0333333333,292.686667,1089.78,407.08,317.52,0.2495,235.0982,220.0,617.5538,0.0,0.0,0.0,0.0,850.0,15.0982,58.657,383.7200003333,252.22619999999995,25849.375256
36,RegionA,28.866,314.984,1059.81,732.9,0.0,0.5902,396.4336,0.0,992.0461,0.0,0.0,0.0,0.0,350.0,396.4336,233.9751,343.84999999999997,67.76389999999992,290546.18544
36,RegionB,18.72,334.88,1059.81,702.36,0.0,0.5521,393.3538,0.0,975.8038,0.0,0.0,0.0,0.0,320.0,393.3538,217.1706,353.6,84.00619999999992,276275.97496799997
36,RegionC,25.1853333333,309.524667,1059.81,682.0,0.0,0.5236,366.7573,0.0,964.6675,0.0,0.0,0.0,0.0,300.0,366.7573,192.0341,334.7100003333,95.14249999999993,250128.4786
36,RegionD,127.5986666667,213.238333,1059.81,437.7,341.41,0.3998,254.7909,180.0,698.3295,0.0,0.0,0.0,0.0,900.0,74.7909,101.8654,340.8369996667,181.4804999999999,50068.17692999999
36,RegionE,76.0186666667,272.351333,1059.81,386.81,301.71,0.2094,117.5749,220.0,521.9224,0.0,0.0,0.0,0.0,820.0,-102.4251,24.6202,348.3699996667,317.8875999999999,-20897.052931
36,RegionF,97.604,272.396,1059.81,407.17,317.59,0.2475,231.1727,220.0,601.0827,0.0,0.0,0.0,0.0,850.0,11.1727,57.2152,370.0,238.7272999999999,24256.788259000008
37,RegionA,38.0463333333,287.213667,1012.13,733.05,0.0,0.5887,373.6847,0.0,946.7137,0.0,0.0,0.0,0.0,350.0,373.6847,219.9882,325.2600003333,65.41629999999998,273929.569335
37,RegionB,20.5543333333,313.805667,1012.13,702.51,0.0,0.5507,370.5979,0.0,931.3419,0.0,0.0,0.0,0.0,320.0,370.5979,204.0883,334.36000033330004,80.78809999999999,260348.73072899997
37,RegionC,26.6546666667,319.545333,1012.13,682.14,0.0,0.5222,377.9156,0.0,912.2896,0.0,0.0,0.0,0.0,300.0,377.9156,197.3475,346.1999996667,99.84040000000005,257791.347384
37,RegionD,126.2853333333,218.228667,1012.13,437.79,341.48,0.3988,256.218,180.0,647.3701,0.0,0.0,0.0,0.0,900.0,76.218,102.1797,344.51400033330003,184.75990000000002,50703.278220000015
37,RegionE,93.6,229.532,1012.13,386.89,301.77,0.2089,111.5344,220.0,499.7494,0.0,0.0,0.0,0.0,820.0,-108.4656,23.2995,323.132,292.3806,-23237.855983999994
37,RegionF,79.1336666667,245.626333,1012.13,407.25,317.66,0.2469,205.3794,220.0,585.0642,0.0,0.0,0.0,0.0,850.0,-14.6206,50.7082,324.75999966669997,207.06579999999997,13755.560649999985
38,RegionA,35.0,277.904,950.0,733.18,0.0,0.5905,359.0573,0.0,886.6369,0.0,0.0,0.0,0.0,350.0,359.0573,212.0234,312.904,63.36310000000003,263253.631214
38,RegionB,22.516,293.57,950.0,702.63,0.0,0.5524,349.9072,0.0,873.1911,0.0,0.0,0.0,0.0,320.0,349.9072,193.2887,316.086,76.8089,245855.29593599998
38,RegionC,27.162,299.369,950.0,682.27,0.0,0.5238,355.9841,0.0,855.3713,0.0,0.0,0.0,0.0,300.0,355.9841,186.4645,326.531,94.62869999999998,242877.271907
38,RegionD,123.7613333333,179.738667,950.0,437.87,341.54,0.4,225.3184,180.0,606.8384,0.0,0.0,0.0,0.0,900.0,45.3184,90.1274,303.5000003333,163.16160000000002,37182.967807999994
38,RegionE,92.9586666667,227.268333,950.0,386.96,301.83,0.2095,117.7296,220.0,447.4459,0.0,0.0,0.0,0.0,820.0,-102.2704,24.6644,320.2269996667,282.5541,-20845.953983999992
38,RegionF,22.468,289.364,950.0,407.32,317.71,0.2476,198.0133,220.0,531.9867,0.0,0.0,0.0,0.0,850.0,-21.9867,49.0281,311.832,198.01329999999996,10758.577355999994
39,RegionA,29.7793333333,267.354667,877.65,733.3,0.0,0.5955,341.3713,0.0,817.8904,0.0,0.0,0.0,0.0,350.0,341.3713,203.2866,297.1340003333,59.75959999999998,250327.57429
39,RegionB,23.008,266.34,877.65,702.75,0.0,0.5571,320.7075,0.0,807.7377,0.0,0.0,0.0,0.0,320.0,320.7075,178.6662,289.34799999999996,69.91229999999996,225377.195625
39,RegionC,25.755,265.478,877.65,682.38,0.0,0.5283,317.913,0.0,793.6615,0.0,0.0,0.0,0.0,300.0,317.913,167.9534,291.233,83.98849999999993,216937.47294
39,RegionD,102.0453333333,171.684667,877.65,437.94,341.59,0.4034,203.5753,180.0,550.8509,0.0,0.0,0.0,0.0,900.0,23.5753,82.1223,273.7300003333,146.79909999999995,27667.566882
39,RegionE,61.2973333333,213.527667,877.65,387.02,301.88,0.2113,110.8647,220.0,424.9835,0.0,0.0,0.0,0.0,820.0,-109.1353,23.4257,274.8250003333,232.66649999999998,-23506.743806000006
39,RegionF,26.7093333333,248.650667,877.65,407.39,317.76,0.2497,174.1386,220.0,482.0814,0.0,0.0,0.0,0.0,850.0,-45.8614,43.4824,275.3600003333,175.5686,1035.1242539999948
40,RegionA,16.8766666667,261.053333,800.0,733.4,0.0,0.6035,320.4327,0.0,745.2272,0.0,0.0,0.0,0.0,350.0,320.4327,193.3811,277.9299996667,54.77279999999996,235005.34218
40,RegionB,21.394,218.339,800.0,702.85,0.0,0.5645,266.6853,0.0,743.0457,0.0,0.0,0.0,0.0,320.0,266.6853,150.5438,239.733,56.95429999999999,187439.763105
40,RegionC,24.636,236.16,800.0,682.47,0.0,0.5353,285.7663,0.0,725.8678,0.0,0.0,0.0,0.0,300.0,285.7663,152.9707,260.796,74.13220000000001,195026.926761
40,RegionD,92.0476666667,158.062333,800.0,438.01,341.65,0.4088,186.9684,180.0,486.8276,0.0,0.0,0.0,0.0,900.0,6.9684,76.4327,250.1099996667,133.17239999999998,20397.028884000007
40,RegionE,31.9233333333,212.746667,800.0,387.07,301.91,0.2141,110.1015,220.0,384.264,0.0,0.0,0.0,0.0,820.0,-109.8985,23.5727,244.6700003333,195.736,-23803.21239500001
40,RegionF,88.996,158.324,800.0,407.45,317.81,0.2531,154.5233,220.0,420.4269,0.0,0.0,0.0,0.0,850.0,-65.4767,39.1099,247.32,159.5731,-6957.681414999999
41,RegionA,11.5733333333,232.056667,722.35,1063.56,0.0,0.6138,237.4554,0.0,675.9049,0.0,0.0,0.0,45.0,301.087,237.4554,145.7501,243.63000033330002,46.445100000000025,252548.065224
41,RegionB,24.4373333333,188.030667,722.35,1019.25,0.0,0.5742,197.2224,0.0,673.2406,0.0,0.0,0.0,40.5,275.9783,197.2224,113.2451,212.46800033329998,49.10940000000005,201018.9312
41,RegionC,53.892,193.568,722.35,989.71,0.0,0.5445,234.5315,0.0,653.6367,0.0,0.0,0.0,38.25,258.4239,234.5315,127.7024,247.46,68.7133,232118.170865
41,RegionD,90.163,162.287,722.35,635.18,495.44,0.4158,8.2582,180.0,409.4722,0.0,0.0,0.0,182.0,704.3011,-171.7418,3.4338,252.45,132.87780000000004,-83933.756524
41,RegionE,34.4506666667,173.899333,722.35,561.33,437.84,0.2178,0.0,220.0,346.9763,0.0,0.0,0.0,105.0638,707.0282,-220.0,0.0,208.3499996667,155.37370000000004,-96324.79999999999
41,RegionF,92.3516666667,152.268333,722.35,590.87,460.88,0.2574,0.0,220.0,341.5568,0.0,0.0,0.0,149.8742,688.845,-220.0,0.0,244.6199996667,160.7932,-101393.6
42,RegionA,14.3893333333,200.420667,650.0,1063.67,0.0,0.6258,205.8444,0.0,610.8509,0.0,0.0,0.0,45.0,252.1739,205.8444,128.8174,214.8100003333,39.149099999999976,218950.51294800002
42,RegionB,16.644,221.176,650.0,1019.35,0.0,0.5854,227.5826,0.0,597.0256,0.0,0.0,0.0,40.5,231.9565,227.5826,133.2269,237.82,52.974399999999946,231986.32331
42,RegionC,37.1426666667,222.197333,650.0,989.8,0.0,0.5551,249.8508,0.0,580.2116,0.0,0.0,0.0,38.25,216.8478,249.8508,138.6922,259.3399996667,69.78840000000002,247302.32184
42,RegionD,66.5783333333,156.541667,650.0,635.25,495.5,0.4239,0.0,180.0,354.3346,0.0,0.0,0.0,169.9282,521.5826,-180.0,0.0,223.12000033329997,115.66539999999998,-89190.0
42,RegionE,47.976,187.964,650.0,561.38,437.88,0.222,0.0,220.0,267.7912,0.0,0.0,0.0,132.7162,564.3226,-220.0,0.0,235.94,162.2088,-96333.6
42,RegionF,106.7503333333,120.509667,650.0,590.93,460.93,0.2624,0.0,220.0,277.0313,0.0,0.0,0.0,135.6515,542.9832,-220.0,0.0,227.2600003333,152.9687,-101404.6
43,RegionA,18.451,201.789,587.87,1063.75,0.0,0.6386,214.3365,0.0,549.8825,0.0,0.0,0.0,45.0,203.2609,214.3365,136.8753,220.23999999999998,37.987499999999955,228000.451875
43,RegionB,18.8793333333,203.090667,587.87,1019.43,0.0,0.5974,211.8838,0.0,540.5943,0.0,0.0,0.0,40.5,187.9348,211.8838,126.5794,221.9700003333,47.27570000000003,216000.702234
43,RegionC,45.634,193.576,587.87,989.88,0.0,0.5665,229.8769,0.0,525.8871,0.0,0.0,0.0,38.25,175.2717,229.8769,130.2252,239.20999999999998,61.98289999999997,227550.545772
43,RegionD,73.763,147.677,587.87,635.3,495.53,0.4326,0.0,180.0,295.1263,0.0,0.0,0.0,170.6995,338.0347,-180.0,0.0,221.44,112.74369999999999,-89195.4
43,RegionE,56.0133333333,166.596667,587.87,561.43,437.92,0.2266,0.0,220.0,214.8256,0.0,0.0,0.0,125.2181,429.6794,-220.0,0.0,222.61000033329998,153.0444,-96342.40000000001
43,RegionF,111.776,109.314,587.87,590.97,460.96,0.2678,0.0,220.0,214.9911,0.0,0.0,0.0,127.9054,405.4504,-220.0,0.0,221.08999999999997,152.87890000000002,-101411.2
44,RegionA,30.542,226.008,540.19,1063.82,0.0,0.6514,259.7814,0.0,498.6289,0.0,0.0,0.0,45.0,154.3478,259.7814,169.2216,256.55,41.56110000000007,276360.648948
44,RegionB,25.7366666667,215.833333,540.19,1019.49,0.0,0.6094,236.7016,0.0,491.2721,0.0,0.0,0.0,40.5,143.913,236.7016,144.2459,241.5699996667,48.91790000000003,241314.91418400002
44,RegionC,52.3466666667,189.823333,540.19,989.94,0.0,0.5778,235.7896,0.0,480.035,0.0,0.0,0.0,38.25,133.6957,235.7896,136.2392,242.1699996667,60.15500000000003,233417.55662400002
44,RegionD,77.516,156.484,540.19,635.33,495.56,0.4413,0.7072,180.0,243.3772,0.0,0.0,0.0,182.0,142.3358,-179.2928,0.3121,234.0,116.81280000000007,-88751.494624
